-0.8276245497401008,-9.938790536574631e-06,-0.7288526074079956,1.7011984871734086e-06,0.17733638329496298,0.13341379862844385,9.10062092950826e-06,0.7704412717249182,0.6780683054547824,1.0
-0.7567270738414795,-0.7128413174615049,-0.743188849173426,0.08135290759873494,0.16243839351309838,0.12529379469739077,0.6748013571446676,0.7586815813127571,0.6950357379938239,1.0
-0.7550623197635724,-0.7368825599646672,-0.7445071639121694,0.09618285047263885,0.11941538682920133,0.1110692305934939,0.6881258941596842,0.7048041933716624,0.6969114047739556,1.0
-0.7502835968746824,-0.7393017482973631,-0.7447114074147887,0.0967782446756381,0.11588116864820797,0.10704504637740254,0.6900033092548455,0.7016986376719617,0.6965196620422943,1.0
-0.7535743353375897,-0.7244117167573823,-0.7441630899425045,0.08339891050616018,0.1372052421479953,0.10754993232379481,0.6859283474279753,0.7130979010121924,0.6974192522865206,1.0
-0.7774254240122613,-0.7200513431354816,-0.740606071342209,0.09620380312625072,0.15995135761865742,0.13221191127724496,0.6750250556763057,0.7173238151370439,0.6976606946316315,1.0
-0.7599557096758054,-0.7162556718516637,-0.7419166923599043,0.08165252679289128,0.18091624848713897,0.13006781319799973,0.6523794087922634,0.715113027516038,0.6959964117892541,1.0
-0.7827305068623596,-0.7313329964547877,-0.7449703748649392,0.09164399807094988,0.16592548620280637,0.14530388180148293,0.661868450242214,0.7023684401851604,0.6908890846189623,1.0
-0.7433723660645435,-0.7272981085628998,-0.7382303985653337,0.1170846742694139,0.15054361668357957,0.13534107178938354,0.691275421933317,0.71364348168338,0.7009641284668654,1.0
-0.7429046852302859,-0.7343190486583275,-0.7380870376988733,0.14268755724999993,0.15340169640205406,0.14777567457912347,0.6949518095363129,0.7038075546539038,0.6994520060599391,1.0
-0.1260027241663339,0.5807879501769,0.15825936450915332,-1.1923619757294475,0.5865088892751993,-0.20837455134607125,3.671196172679601e-06,1.2310255508262393,0.8474772497085002,2.0
0.12531013461535168,0.5033183436546445,0.2949202411812237,-0.3478729522945886,1.2931549037552827,0.15028951454295786,0.33582343304972145,1.0762069703497008,0.8829932604891537,2.0
0.1815491530319092,0.6781726370242954,0.39142316533047644,-0.16129009309975317,0.5095975672899659,0.2098184717249109,0.5300906688779489,1.2739707336540336,0.8734500067483687,2.0
